#LABEL,a label
#PLATEID,an id
#UTDATE,2021 02 15 #Target observing date
#UTTIME,12 10 04.89 #Target observing time
#CENTRE,11 56 41.22,-01 31 06.2 #Field centre
#EQUINOX,J2000.0
ID,RA,DEC,Re,Mstar,z,GAL_MAG_G,GAL_MAG_I,GAL_MU_0_G,GAL_MU_0_I,GAL_MU_0_R,GAL_MU_0_U,GAL_MU_0_Z,GAL_MU_E_G,GAL_MU_E_I,GAL_MU_E_R,GAL_MU_E_U,GAL_MU_E_Z,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,Dingoflag,Ellipticity_r,IFU_diam_2Re,MassHIpred,PRI_SAMI,SersicIndex_r,WALLABYflag,g_m_i,isel,mag,priority,remaining_observations,Tile_number,ALREADY_TILED,type,MagnetX,MagnetY,Position
185252,179.5458814,-1.6474663719999998,7.2490743,8.492856762999999,0.021759999999999998,17.9781,18.09430086,22.60683385,21.80366358,22.18809063,-9999.0,21.85518889,24.69502538,24.31562064,24.16527689,-9999.0,23.48668546,25.963477796035388,27.69963975571603,1e+20,0.3926,28.9962972,1e+20,8.0,1.0718,1e+20,-0.1162008599999993,1.0,17.67940421,,1.0,120.0,True,1,87348,-30168
535595,178.7249,-0.9643656999999999,5.9880282,10.39813915,0.06387999999999999,16.523,15.59593757,19.92572443,17.68872016,18.60881736,-9999.0,16.45906774,23.37348032,22.38913647,22.56448355,-9999.0,22.59518482,24.21707414796464,25.48761911501095,1e+20,0.2925,23.9521128,1e+20,8.0,1.9856,1e+20,0.9270624299999994,1.0,16.02942042,,1.0,85.0,True,1,-105398,130596
535776,179.365,-0.9340122999999999,3.2582646,9.589444762000001,0.05219,17.9138,17.1499,21.44896098,20.41061138,20.77618854,22.795671,20.23119432,22.33832465,21.62090514,21.96379822,23.20905264,21.42222729,25.013700450303887,28.802512653103484,1e+20,0.4108,13.0330584,1e+20,8.0,0.7048,1e+20,0.7638999999999996,1.0,17.4377,,1.0,85.0,True,1,45237,137276
144178,179.1898,-1.293342,9.9087666,9.75311359,0.01925,16.0822,14.79740002,20.30521377,20.48389392,19.87874778,19.81662332,18.71575251,23.43553075,22.00562058,22.52314098,23.86639464,21.12019531,24.24876878324305,25.74122683888453,1e+20,0.6212,39.6350664,1e+20,8.0,1.3804,1e+20,1.2847999800000007,1.0,15.75007072,,1.0,85.0,True,1,4144,52373
185365,180.0116,-1.614736,1.7924625,10.36492419,0.052239999999999995,16.9985,15.82010312,16.58151556,14.28047654,15.06548641,19.97698591,14.30740775,21.20666254,19.96956955,20.45731409,22.38380791,19.55972481,22.070908842006588,23.230242343228788,1e+20,0.1623,7.16985,1e+20,8.0,2.6477,1e+20,1.1783968799999993,1.0,16.22073834,,1.0,23.0,True,1,199213,-22935
137806,179.7906,-1.805146,4.2343473,9.292879951,0.02093,16.3914,15.09545091,19.16696365,16.992162,19.00749018,20.40340444,18.3922082,22.07743408,22.93817987,21.54238221,22.75096798,21.43327743,23.277401808429584,24.800065288088373,1e+20,0.3261,16.9373892,1e+20,8.0,1.3298,1e+20,1.2959490900000006,1.0,16.00811106,,1.0,120.0,True,1,145706,-67589
144051,178.8777,-1.261413,4.8930582000000005,10.16092571,0.01929,14.9778,14.17267355,9.737066772999999,10.09377865,7.69910347,-4.768534591,8.005651489,21.5087193,19.95839373,20.94843869,22.45440655,20.20175777,22.497846944655095,23.486882818854138,1e+20,0.31,19.572232800000002,1e+20,8.0,6.2674,1e+20,0.8051264499999995,1.0,14.37499404,,1.0,50.0,True,1,-68673,60008
1007890298,178.55128178100705,-2.0109154233234507,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.011053955283167,8.0,,,,0,-146635,-116608
1007889654,179.90217664814602,-1.2620714407738132,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.451104383375531,8.0,,,,0,172579,60575
1007889519,180.07459097922066,-1.2513880274309068,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.259327042764205,8.0,,,,0,215327,63672
1007891354,179.3791871387543,-1.9369347660963783,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.143261011578781,8.0,,,,0,48554,-97891
1007888959,179.79307521638094,-0.8634688670129909,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.461402659283799,8.0,,,,0,147685,155882
1007888445,179.82795833140744,-1.7345083453096009,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.158782261279628,8.0,,,,0,154542,-50971
1007887739,178.60466500671805,-1.4115869883635224,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.099924430640463,8.0,,,,0,-132967,25055
1007887734,178.50628644500088,-1.3004785779686627,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.29790447588291,8.0,,,,0,-156738,51339
1007887512,178.6857508807695,-1.1990123312784622,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.281640237288018,8.0,,,,0,-114025,74934
1007887228,178.74997956207255,-1.8835448654855114,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.086694907848155,8.0,,,,0,-98733,-85626
1007892629,179.8525677097232,-2.1587093468298066,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.405740199303823,7.0,,,,0,162505,-152925
1007892402,179.1136313141882,-1.754833004035992,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.114956339718468,7.0,,,,0,-13471,-55049
1007892178,179.55972106161636,-0.7652996258595279,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.41517211709881,7.0,,,,0,91827,178662
1007891375,178.22834808435124,-1.387410265649113,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.297634540256922,7.0,,,,0,-225157,31255
1007886709,179.92063402204082,-1.043976093847757,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.107072955333605,7.0,,,,0,177914,112797
1007891192,178.5187253273997,-1.7049913885786623,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.033098273433486,7.0,,,,0,-153578,-43939
1007891073,179.7297642529993,-1.8069653830856778,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.470543156083592,7.0,,,,0,131092,-67858
1007890922,180.01497514195353,-1.289150781241772,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.042391736934388,7.0,,,,0,200260,54433
1007890385,178.51518048383772,-0.9465500944242367,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.09598196716233,7.0,,,,0,-156013,135837
1007886843,179.60926653021315,-2.362804551802565,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.247285910007566,7.0,,,,0,104634,-201860
1007888151,179.0825381633852,-2.420964307257823,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.193923144837454,7.0,,,,0,-21034,-215085
1007893087,179.72801987720868,-1.2562046306090782,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.194928158298724,7.0,,,,0,130556,61575
999004537,178.31418971120482,-1.7509320430174387,,,,,,,,,,,,,,,,,,,,,,,,,,,16.024175436672444,,,,,2,-203767,-55336
999003994,178.93320857480714,-0.9648018482810783,,,,,,,,,,,,,,,,,,,,,,,,,,,16.104904634720356,,,,,2,-56103,129983
